	methanotrophy	acetoclastic_methanogenesis	methanogenesis_by_disproportionation_of_methyl_groups	methanogenesis_using_formate	methanogenesis_by_CO2_reduction_with_H2	methanogenesis_by_reduction_of_methyl_compounds_with_H2	hydrogenotrophic_methanogenesis	methanogenesis	methanol_oxidation	methylotrophy	aerobic_ammonia_oxidation	aerobic_nitrite_oxidation	nitrification	sulfate_respiration	sulfur_respiration	dark_sulfite_oxidation	sulfite_respiration	thiosulfate_respiration	respiration_of_sulfur_compounds	arsenate_detoxification	arsenate_respiration	dissimilatory_arsenate_reduction	arsenite_oxidation_detoxification	arsenite_oxidation_energy_yielding	dissimilatory_arsenite_oxidation	anammox	nitrate_denitrification	nitrite_denitrification	nitrous_oxide_denitrification	denitrification	chitinolysis	knallgas_bacteria	dark_hydrogen_oxidation	nitrogen_fixation	nitrate_ammonification	nitrite_ammonification	nitrite_respiration	cellulolysis	xylanolysis	dark_sulfide_oxidation	dark_sulfur_oxidation	dark_thiosulfate_oxidation	dark_oxidation_of_sulfur_compounds	manganese_oxidation	manganese_respiration	ligninolysis	fermentation	aerobic_chemoheterotrophy	invertebrate_parasites	human_pathogens_septicemia	human_pathogens_pneumonia	human_pathogens_nosocomia	human_pathogens_meningitis	human_pathogens_gastroenteritis	human_pathogens_diarrhea	human_pathogens_all	fish_parasites	human_gut	mammal_gut	animal_parasites_or_symbionts	plant_pathogen	oil_bioremediation	aromatic_hydrocarbon_degradation	aromatic_compound_degradation	aliphatic_non_methane_hydrocarbon_degradation	hydrocarbon_degradation	dark_iron_oxidation	iron_respiration	nitrate_respiration	nitrate_reduction	nitrogen_respiration	fumarate_respiration	intracellular_parasites	chlorate_reducers	predatory_or_exoparasitic	chloroplasts	cyanobacteria	anoxygenic_photoautotrophy_H2_oxidizing	anoxygenic_photoautotrophy_S_oxidizing	anoxygenic_photoautotrophy_Fe_oxidizing	anoxygenic_photoautotrophy	oxygenic_photoautotrophy	photoautotrophy	aerobic_anoxygenic_phototrophy	photoheterotrophy	phototrophy	plastic_degradation	ureolysis	reductive_acetogenesis	chemoheterotrophy	harmful_algae
SB082817TAWCSCB62D9BR1TR1I473	127.856428853709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57500.52304902712	57628.37947788084	18812.330009066183	290.5827928493386	19102.91280191552	29104.77253178976	0.0	232.4662342794709	0.0	0.0	29104.77253178976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	424.2508775600344	424.2508775600344	424.2508775600344	424.2508775600344	0.0	0.0	0.0	255.712857707418	0.0	0.0	424.2508775600344	92.98649371178837	0.0	337.0760397052328	232.4662342794709	0.0	604.4122091266244	0.0	0.0	0.0	2998.814422205174	257334.30969151726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9914.684892019433	0.0	0.0	0.0	11111.88599855871	0.0	0.0	0.0	371.9459748471534	43192.22632912569	43320.0827579794	0.0	0.0	1237.8826975381826	3190.599065485738	1237.8826975381826	0.0	18690.28523606946	441.6858451309947	6340.516539972569	89261.22230745986	513982.8439919102	0.0	6631.099332821907	0.0	6631.099332821907	513982.8439919102	520613.9433247321	0.0	162.72636399562964	520776.66968872765	0.0	191.7846432805635	0.0	315398.5633586722	0.0
SB082817TAWCSCB62D9BR1TR1I482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49309.123559634856	49309.123559634856	64323.83897840076	0.0	64323.83897840076	91011.1238589315	0.0	0.0	1047.538285030179	0.0	91011.12385893152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14191.649623385045	0.0	0.0	16685.788397266424	0.0	0.0	0.0	18631.2166408939	442435.27709881775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14590.711827206067	0.0	0.0	0.0	14989.774031027087	0.0	0.0	0.0	0.0	42001.29695216242	42001.29695216242	0.0	0.0	14989.774031027086	30353.66887813638	14989.774031027086	0.0	41627.17613608022	0.0	30603.08275552452	91260.53773631965	157554.74634608667	0.0	14266.473786601488	0.0	14266.473786601488	157554.74634608667	171821.22013268815	0.0	0.0	171821.22013268818	0.0	0.0	0.0	493989.1255549459	0.0
SB082817TAWCSCB42CD26BR1TR1I463	1131.463869606434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78644.38396379315	79775.84783339957	113406.31784960705	2102.38219014709	115508.70003975413	52360.784073881536	206.41570594171432	0.0	76.4502614598942	321.0910981315556	52636.00501513716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.870156875936516	1238.4942356502859	0.0	0.0	0.0	0.0	0.0	20748.60096021528	0.0	198.7706797957249	23340.264823705693	0.0	0.0	0.0	6047.215681477631	181653.46625485457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3692.5476285128893	0.0	0.0	0.0	6093.085838353567	0.0	0.0	0.0	0.0	20955.016666156997	22201.15592795327	619.2471178251429	0.0	22193.51090180728	23776.03131402709	22193.510901807284	45.870156875936516	34173.266872572705	0.0	68040.73269930584	18485.673221002417	59409.49818048377	344.02617656952384	362206.0487446867	344.02617656952384	362206.0487446867	59409.49818048377	421615.54692517046	0.0	2163.5423993150057	423435.06314791593	0.0	61.16020916791536	0.0	264051.5580563285	0.0
SB082817TAWCSCB54D25BR2TR1I480	457.1080298643913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43730.001523693434	44187.10955355782	83574.58479353954	0.0	83574.58479353956	139646.50312357154	0.0	0.0	1752.2474478135	0.0	139646.50312357154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	380.9233582203261	0.0	0.0	0.0	0.0	0.0	0.0	380.9233582203261	380.9233582203261	17979.582507999392	0.0	0.0	21179.33871705013	0.0	0.0	0.0	21636.446746914524	485448.7277159835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14551.272284016453	0.0	0.0	0.0	14551.272284016457	0.0	0.0	0.0	380.9233582203261	35882.98034435471	36340.08837421911	0.0	0.0	19579.46061252476	36797.1964040835	19579.46061252476	0.0	38854.18253847325	0.0	27731.22047843974	61100.1066585403	80679.56727106505	0.0	16760.627761694348	0.0	16760.627761694348	80679.56727106505	97440.19503275941	0.0	0.0	97440.19503275942	0.0	0.0	0.0	532607.0394636599	0.0
SB082817TAWCSCB43CD27BR1TR1I464	1022.6599924646105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66257.60266968081	67280.26266214543	125222.02486678507	1533.9899886969158	126756.014855482	43785.99494052424	0.0	0.0	0.0	107.6484202594327	43893.64336078368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1264.8689380483343	0.0	0.0	0.0	0.0	0.0	18542.440389687283	0.0	0.0	20937.61774045966	0.0	0.0	0.0	5516.981538295925	174309.7045050864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3229.4526077829805	0.0	0.0	0.0	4628.882071155605	0.0	0.0	0.0	0.0	21287.475106302812	22310.135098767423	807.3631519457452	0.0	20453.199849292214	21395.123526562253	20453.199849292214	0.0	27208.138220571615	0.0	56972.92642230475	11975.886753861887	54120.24328542979	403.6815759728726	413316.1095860918	403.6815759728726	413316.1095860918	54120.24328542979	467436.35287152167	0.0	1668.5505140212067	468701.2218095699	0.0	0.0	0.0	243662.19925722588	0.0
SB082817TAWCSCB53D5BR1TR1I454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85358.1571473651	85358.1571473651	24376.775007888922	0.0	24376.775007888922	28479.015462290943	0.0	0.0	0.0	0.0	28479.015462290943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	631.1139160618492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8677.816345850426	334253.70779425686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6153.360681603029	0.0	0.0	0.0	6626.696118649415	0.0	0.0	0.0	0.0	110523.82455033132	110523.82455033132	631.1139160618492	0.0	631.1139160618492	8204.480908804038	631.1139160618492	0.0	13016.72451877564	0.0	11281.161249605553	100662.66961186494	396023.9823288104	0.0	4023.351214894288	0.0	4023.351214894288	396023.9823288104	400047.3335437046	0.0	0.0	400047.33354370465	0.0	0.0	0.0	421978.54212685383	0.0
SB082817TAWCSCB33CD24BR1TR1I461	7663.350363000807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24648.202921932418	32311.553284933227	21869.67822891458	1075.5579456843238	22945.236174598904	18463.744734247557	224.07457201756745	0.0	0.0	224.07457201756745	18687.819306265126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224.07457201756745	2106.3009769651344	0.0	0.0	0.0	0.0	0.0	2688.8948642108094	0.0	0.0	3226.673837052971	0.0	0.0	0.0	8066.684592632428	61710.13713363808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.25965761405396	0.0	0.0	0.0	537.7789728421619	0.0	0.0	0.0	0.0	15147.44106838756	22810.791431388367	0.0	0.0	3316.303665859998	3316.303665859998	3316.303665859998	0.0	8156.314421439454	0.0	15819.664784440261	18463.744734247557	51537.15156404051	0.0	757685.7578202026	0.0	757685.7578202026	51537.15156404051	809222.9093842432	0.0	1434.0772609124317	810656.9866451556	0.0	0.0	0.0	101729.85569597562	0.0
SB082817TAWCSCB33CD5BR1TR1I456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26544.821583986075	26544.821583986075	3118.653901943719	0.0	3118.653901943719	4786.771105308964	0.0	0.0	0.0	0.0	4786.771105308964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.1073397156948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70205.97621119814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2393.385552654482	0.0	0.0	0.0	6309.834638816363	0.0	0.0	0.0	0.0	20597.621119814332	20597.621119814332	0.0	0.0	0.0	0.0	0.0	0.0	16173.484189149985	0.0	507.6878445024659	501015.3756890049	359007.8328981723	0.0	16173.484189149985	0.0	16173.484189149985	359007.8328981723	375181.3170873223	0.0	0.0	375181.3170873223	0.0	0.0	0.0	96750.79779518422	0.0
SB082817TAWCSCB51D33BR1TR1I466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30235.95346865728	30235.95346865728	292751.8485376536	0.0	292751.8485376536	43893.938680356056	3814.8165591296565	0.0	376.7720058399661	3814.8165591296565	47708.755239485705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	282.57900437997455	0.0	800.6405124099279	3767.720058399661	0.0	0.0	0.0	423.8685065699618	0.0	15871.520746008571	0.0	989.026515329911	17001.83676352847	0.0	0.0	0.0	38101.06909056656	190976.31046013284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	470.9650072999576	0.0	0.0	0.0	1130.3160175198982	0.0	0.0	0.0	0.0	4238.6850656996185	4238.6850656996185	0.0	0.0	15965.713747468562	20675.363820468137	15965.713747468562	0.0	20486.977817548155	0.0	26374.040408797624	18461.828286158336	59765.45942636462	0.0	268591.3436631658	0.0	268591.3436631658	59765.45942636462	328356.80308953044	0.0	0.0	328356.80308953044	0.0	0.0	0.0	252719.82291715726	0.0
SB091817TAWCSCB53D25BR2TR1I503	198.72813990461052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47628.510863804986	47827.23900370959	62665.60678325384	0.0	62665.60678325384	96913.08956014838	0.0	0.0	1722.3105458399575	0.0	96913.08956014838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	728.6698463169051	0.0	0.0	0.0	0.0	0.0	10068.8924218336	0.0	0.0	13182.29994700583	0.0	0.0	0.0	24576.046634870163	486751.45733969257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21131.42554319025	0.0	0.0	0.0	21661.367249602543	0.0	0.0	0.0	0.0	42329.093799682036	42527.82193958665	728.6698463169051	0.0	11923.688394276629	31001.589825119238	11923.688394276629	0.0	54716.48118706942	0.0	33518.81293057764	83730.78961314255	96581.8759936407	0.0	23847.376788553258	0.0	23847.376788553258	96581.8759936407	120429.25278219397	0.0	2318.4949655537894	122747.74774774772	0.0	0.0	0.0	538222.0455749868	0.0
SB091817TAWCSCB63D10BR1TR1I518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51973.566708340775	51973.566708340775	30362.564743704235	0.0	30362.564743704235	65368.81585997499	0.0	0.0	1250.2232541525273	0.0	65368.81585997499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8840.864440078585	0.0	0.0	9376.674406143953	0.0	0.0	0.0	7054.831219860688	433916.7708519378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19735.667083407752	0.0	0.0	0.0	20360.778710484017	0.0	0.0	0.0	0.0	66976.2457581711	66976.2457581711	0.0	0.0	8840.864440078585	14020.360778710483	8840.864440078585	0.0	49919.6285050902	0.0	12055.724236470798	142436.1493123772	179585.64029290946	0.0	24111.4484729416	0.0	24111.4484729416	179585.64029290946	203697.08876585105	0.0	0.0	203697.08876585102	0.0	0.0	0.0	487765.6724415074	0.0
SB091817TAWCSCB63D10BR1TR1I508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68055.73684897533	68055.73684897533	18910.71661662968	0.0	18910.71661662968	8435.582822085891	0.0	0.0	0.0	0.0	8435.582822085891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.26563111865292	0.0	0.0	130.53126223730584	0.0	0.0	0.0	685.2891267458556	538017.2301266153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5482.313013966846	0.0	0.0	0.0	7162.903015272157	0.0	0.0	0.0	0.0	34688.68293956402	34688.68293956402	0.0	146.84767001696906	212.11330113562198	897.4024278814775	212.11330113562198	0.0	20003.915937867117	0.0	5759.69194622112	113806.94426315102	218705.12987860592	0.0	6673.410781882261	0.0	6673.410781882261	218705.12987860592	225378.54066048822	0.0	0.0	225378.5406604882	0.0	0.0	0.0	606072.9669755907	0.0
SB091817TAWCSCB72D20BR1TR1I511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62274.041937816335	62274.041937816335	19567.968185104844	0.0	19567.968185104844	11026.753434562544	0.0	0.0	0.0	0.0	11026.753434562544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1174.9819233550254	0.0	0.0	1174.9819233550254	0.0	0.0	0.0	1807.66449746927	324249.8192335502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8405.639913232104	0.0	0.0	0.0	9716.196673897324	0.0	0.0	0.0	0.0	74159.43600867678	74430.58568329718	0.0	0.0	1174.9819233550254	2621.1135213304415	1174.9819233550254	0.0	17534.345625451915	0.0	7682.574114244397	87129.4287780188	458423.7165582068	0.0	9851.771511207518	0.0	9851.771511207518	458423.7165582068	468275.48806941434	0.0	0.0	468275.4880694143	0.0	0.0	0.0	386523.8611713666	0.0
SB091817TAWCSCB62D9BR1TR1I517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42592.11543416645	42592.11543416645	33058.49007987632	0.0	33058.49007987633	52022.6745684102	0.0	0.0	1829.4254058232414	0.0	52022.6745684102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	463.7979902087091	463.7979902087091	463.7979902087091	463.7979902087091	0.0	0.0	0.0	0.0	0.0	0.0	463.7979902087091	0.0	0.0	7137.335738211801	0.0	0.0	7833.032723524865	0.0	0.0	0.0	9482.092244266942	498093.274929142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14815.769131667095	0.0	0.0	0.0	15021.901571759856	0.0	0.0	0.0	463.7979902087091	17598.557072919353	17598.557072919353	0.0	0.0	7601.13372842051	13965.472816284464	7601.13372842051	0.0	54676.62973460449	0.0	5926.307652666838	191059.00541097653	98660.13913939707	0.0	14455.037361504767	0.0	14455.037361504767	98660.13913939707	113115.17650090183	0.0	0.0	113115.17650090184	0.0	0.0	0.0	543854.6766297346	0.0
SB091817TAWCSCB62D9BR1TR1I507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81586.04940834544	81586.04940834544	16953.844024634975	0.0	16953.844024634975	21175.00518995225	0.0	0.0	0.0	0.0	21175.00518995225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	899.5917237561414	296588.47138606326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11487.094318732268	0.0	0.0	0.0	13078.67967614698	0.0	0.0	0.0	0.0	84838.41948654072	84838.41948654072	0.0	0.0	0.0	899.5917237561414	0.0	0.0	15846.65421078126	0.0	4359.559892048993	66777.38564805203	489170.2996332434	0.0	6435.540793024704	0.0	6435.540793024704	489170.2996332434	495605.8404262681	0.0	0.0	495605.84042626806	0.0	0.0	0.0	378174.5207944087	0.0
SB091817TAWCSCB71D20BR1TR1I520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50877.512048740566	50877.512048740566	32508.866054378464	227.33472765299626	32736.20078203146	121260.34373010822	0.0	0.0	2364.281167591161	0.0	121260.34373010822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	682.0041829589888	0.0	0.0	0.0	0.0	0.0	0.0	682.0041829589888	682.0041829589888	7229.244339365282	0.0	0.0	9957.261071201237	0.0	0.0	0.0	23961.080294625805	442666.18168591434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14594.88951532236	0.0	0.0	0.0	15140.492861689552	0.0	0.0	0.0	682.0041829589888	64108.39319814494	64108.39319814494	0.0	0.0	7911.248522324271	26825.497863053562	7911.248522324271	0.0	44193.87105574248	0.0	13094.480312812586	130899.33618259525	119941.80230972082	0.0	32281.53132672547	0.0	32281.531326725468	119941.80230972082	152223.3336364463	0.0	0.0	152223.3336364463	0.0	0.0	0.0	498090.38828771486	0.0
SB091817TAWCSCB71D20BR1TR1I510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74934.65001452222	74934.65001452222	29431.697163326557	0.0	29431.697163326557	16942.588827572854	0.0	0.0	0.0	0.0	16942.588827572854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	484.07396650208153	0.0	0.0	484.07396650208153	0.0	0.0	0.0	0.0	305934.7468293155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12198.663955852455	0.0	0.0	0.0	15199.92254816536	0.0	0.0	0.0	0.0	50634.13689611772	50634.13689611772	0.0	0.0	484.07396650208153	484.07396650208153	484.07396650208153	0.0	28463.549230322395	0.0	3582.1473521154035	184238.5516506922	352696.2919934166	0.0	3485.332558814987	0.0	3485.332558814987	352696.2919934166	356181.6245522316	0.0	0.0	356181.6245522316	0.0	0.0	0.0	380869.39684383775	0.0
SB091817TAWCSCB54D25BR2TR1I505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28763.440860215054	28763.440860215054	33064.51612903226	0.0	33064.51612903226	2688.172043010753	0.0	0.0	0.0	0.0	2688.172043010753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1612.9032258064517	0.0	0.0	1612.9032258064517	0.0	0.0	0.0	59677.41935483871	330913.9784946237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19892.47311827957	0.0	0.0	0.0	19892.47311827957	0.0	0.0	0.0	0.0	18548.387096774193	18548.387096774193	0.0	0.0	1612.9032258064517	19892.47311827957	1612.9032258064517	0.0	17204.301075268817	0.0	4301.075268817204	206720.43010752686	293279.5698924731	0.0	3494.6236559139784	0.0	3494.6236559139784	293279.5698924731	296774.1935483871	0.0	0.0	296774.1935483871	0.0	0.0	0.0	419354.83870967745	0.0
SB091817TAWCSCB53D5BR1TR1I488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72454.80361008801	72454.803610088	11218.264121235978	0.0	11218.264121235978	18268.338628503945	0.0	0.0	28.115950178536284	0.0	18268.338628503945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.23190035707257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.23190035707257	0.0	0.0	0.0	2804.5660303089944	258708.9155678016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10564.568279585008	0.0	0.0	0.0	11956.307813422554	0.0	0.0	0.0	35.14493772317036	73340.45604071188	73340.45604071188	56.23190035707257	309.2754519638991	815.3625551775522	2910.000843478505	815.3625551775522	0.0	16925.802007478844	0.0	9988.191300925015	94680.46222622093	511436.1627351195	0.0	5264.711670930919	0.0	5264.711670930919	511436.1627351195	516700.87440605054	0.0	168.69570107121768	516869.57010712166	0.0	0.0	0.0	331430.8207045857	0.0
SB091817TAWCSCB22D11BR2TR1I492	14914.081919377499	0.0	0.0	0.0	0.0	0.0	0.0	216.14611477358693	88673.94358586404	103588.02550524155	128985.193991138	7024.748730141577	136009.94272127957	26423.862531071005	594.4018156273642	0.0	0.0	1080.7305738679347	27720.739219712523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2107.424619042473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2323.5707338160596	0.0	0.0	0.0	2323.5707338160596	429644.43964119744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9078.136820490652	0.0	0.0	0.0	11671.890197773693	0.0	0.0	0.0	0.0	28315.14103533989	43229.22295471739	0.0	216.14611477358693	702.4748730141575	4268.885766778341	702.4748730141575	0.0	27234.410461471958	0.0	12320.328542094456	225062.14200799743	26423.862531071005	0.0	5835.945098886847	0.0	5835.945098886847	26423.862531071005	32259.807629957853	0.0	1242.840159948125	33502.64778990598	0.0	324.2191721603804	0.0	535556.035880255	0.0
SB091817TAWCSCB44D31BR1TR1I499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60865.19114688129	60865.19114688129	147539.0806376722	0.0	147539.0806376722	48754.06283856988	0.0	0.0	696.4866119795697	0.0	48754.06283856988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4024.144869215292	0.0	0.0	7235.722024454419	0.0	0.0	0.0	28981.581798483207	522326.2652840117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17760.408605479028	0.0	0.0	0.0	18147.345612134344	0.0	0.0	0.0	0.0	49566.63055254604	49566.63055254604	0.0	0.0	5417.118093174431	24996.130629933446	5417.118093174431	0.0	43801.26915338183	0.0	33895.681783005726	65198.885621420835	50030.95496053243	0.0	19733.787339421142	0.0	19733.787339421142	50030.95496053243	69764.74229995356	0.0	580.4055099829748	70345.14780993655	0.0	0.0	0.0	584661.8170561832	0.0
SB091817TAWCSCB44D5BR1TR1I489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69579.79373242037	69579.79373242037	19234.59385743103	0.0	19234.59385743103	4346.961388754724	0.0	0.0	0.0	0.0	4346.961388754724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	568.2302468960423	419012.9840611416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9205.329999715885	0.0	0.0	0.0	24774.838764667446	0.0	0.0	0.0	0.0	46140.29604795863	46140.29604795863	0.0	0.0	312.52663579282324	880.7568826888655	312.52663579282324	0.0	27360.286388044435	0.0	7216.524135579737	196920.19206182344	234480.21138165187	0.0	6278.944228201267	0.0	6278.944228201267	234480.21138165187	240759.1556098531	0.0	0.0	240759.15560985313	0.0	0.0	0.0	488592.7777935619	0.0
SB091817TAWCSCB43CD27BR1TR1I498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49670.41488949205	49670.41488949205	261884.4513377278	0.0	261884.4513377278	86583.94726638231	0.0	0.0	1977.510663047693	0.0	86583.94726638231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1473.4393175649477	1473.4393175649477	1473.4393175649477	1473.4393175649477	193.87359441644048	0.0	465.2966265994571	193.87359441644048	0.0	0.0	1473.4393175649477	193.87359441644048	193.87359441644048	1279.565723148507	0.0	0.0	2636.6808840635904	0.0	0.0	0.0	16518.03024428073	391740.98487785965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17681.27181077937	0.0	0.0	0.0	18650.639782861574	0.0	0.0	0.0	1667.3129119813882	41721.59751841799	41721.59751841799	0.0	0.0	3916.246607212098	16789.453276463748	3916.246607212098	0.0	35517.642497091896	0.0	67623.10973245445	42807.28964715006	44241.954245831716	0.0	15471.11283443195	0.0	15471.11283443195	44241.954245831716	59713.06708026366	0.0	814.2690965490501	60527.336176812714	0.0	0.0	0.0	445599.06940674677	0.0
SB091817TAWCSCB42CD26BR1TR1I497	520.8583196836471	0.0	20.56019682961765	0.0	0.0	0.0	0.0	20.56019682961765	55176.71489175057	55697.573211434225	298595.7385565371	692.1932932637942	299287.93184980087	71302.76260511401	130.21457992091177	0.0	1048.5700383105	130.21457992091177	71391.85679137569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	397.4971387059412	397.4971387059412	397.4971387059412	397.4971387059412	68.53398943205883	0.0	514.0049207404412	260.42915984182355	0.0	0.0	397.4971387059412	68.53398943205883	68.53398943205883	1857.2711136087942	0.0	102.80098414808825	3721.3956261607946	0.0	0.0	0.0	12233.3171136225	347193.19046281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22205.012575987064	0.0	0.0	0.0	24473.48762618821	0.0	0.0	0.0	541.4185165132648	33890.05777415309	34410.916093836735	123.36118097770589	95.94758520488236	3515.7936578646177	11472.589830926649	3515.793657864618	0.0	41696.079170464596	0.0	70651.68970550946	33917.471369925915	60097.45533297239	0.0	13747.918280071	0.0	13747.918280071002	60097.45533297239	73845.3736130434	0.0	925.2088573327943	74770.58247037619	0.0	157.6281756937353	0.0	405495.0552726625	0.0
SB091817TAWCSCB33CD24BR1TR1I495	9115.116755428104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115731.25768127816	124846.37443670628	272941.417451864	9729.619008603031	282671.03646046703	58275.29700942237	0.0	1433.8385907414993	0.0	0.0	58275.29700942237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	716.9192953707496	0.0	0.0	0.0	0.0	512.0852109791069	0.0	5120.852109791069	1433.8385907414993	0.0	8603.031544448997	0.0	0.0	0.0	8090.9463334698885	363068.4145841868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16386.726751331422	0.0	0.0	0.0	20278.574354772634	0.0	0.0	0.0	0.0	57763.211798443255	66878.32855387135	0.0	0.0	6861.941827120032	11265.874641540351	6861.941827120032	0.0	29291.274068004914	0.0	51413.35518230234	36562.884063908234	35333.87955755838	0.0	7476.444080294961	0.0	7476.444080294961	35333.87955755838	42810.32363785334	0.0	2150.7578861122493	44961.08152396559	0.0	0.0	0.0	488631.70831626386	0.0
